FECHA_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_VICTIMA,TIPO_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS,DIRECCION_ACCIDENTE,LATITUD,LONGITUD,1VIA_TIPO,1VIA_NUM,1VIA_NOM,1SUFIJO,2VIA_TIPO,2VIA_NUM,2VIA_NOM,2SUFIJO,COMPLEMENTO
2022-12-15,Acompañante,Herido,Choque,F,32,1,CALLE 110 CARRERA 13,10.968326,-74.838051,CALLE,110,,,CARRERA,13,,,
2022-12-15,Acompañante,Herido,Choque,M,38,1,CALLE 110 CARRERA 13,10.968326,-74.838051,CALLE,110,,,CARRERA,13,,,
2022-12-15,Ciclista,Herido,Choque,M,47,1,CALLE 110 CARRERA 9G,11.033264,-74.830955,CALLE,110,,,CARRERA,9G,,,
2022-12-15,Motociclista,Herido,Choque,F,44,1,CALLE 30 CARRERA 22,10.961067,-74.784372,CALLE,30,,,CARRERA,22,,,
2022-12-15,Motociclista,Herido,Choque,M,31,1,CALLE 30 CARRERA 33,10.971792,-74.779568,CALLE,30,,,CARRERA,33,,,
2022-12-15,Conductor,Herido,Choque,M,24,1,CALLE 75 CARRERA 46,10.996039,-74.8089,CALLE,75,,,CARRERA,46,,,
2022-12-15,Peaton,Herido,Choque,M,24,1,CALLE 75 CARRERA 46,10.996039,-74.8089,CALLE,75,,,CARRERA,46,,,
2022-12-15,Peaton,Herido,Choque,M,79,1,CALLE 75 CARRERA 46,10.996039,-74.8089,CALLE,75,,,CARRERA,46,,,
2022-12-15,Conductor,Herido,Choque,F,53,1,CARRERA 64C CALLE 91B,11.017757,-74.817466,CARRERA,64C,,,CALLE,91B,,,
2022-12-15,Conductor,Herido,Choque,M,38,1,CARRERA 64C CALLE 91B,11.017757,-74.817466,CARRERA,64C,,,CALLE,91B,,,
2022-12-16,Ciclista,Herido,Atropello,M,45,1,CALLE 110 CARRERA 38,11.033264,-74.830955,CALLE,110,,,CARRERA,38,,,
2022-12-16,Acompañante,Herido,Choque,M,33,1,CARRERA 24 CALLE 38,10.964713,-74.786885,CARRERA,24,,,CALLE,38,,,
2022-12-16,Motociclista,Herido,Choque,M,27,1,CARRERA 24 CALLE 38,10.964713,-74.786885,CARRERA,24,,,CALLE,38,,,
2022-12-16,Motociclista,Herido,Choque,M,31,1,CARRERA 34 CALLE 70C,10.982771,-74.810157,CARRERA,34,,,CALLE,70C,,,
2022-12-16,Motociclista,Herido,Choque,M,29,1,CARRERA 38 CALLE 63,10.983917,-74.799605,CARRERA,38,,,CALLE,63,,,
2022-12-16,Motociclista,Herido,Choque,M,29,1,CARRERA 38 CALLE 63,10.983917,-74.799605,CARRERA,38,,,CALLE,63,,,
2022-12-16,Motociclista,Herido,Choque,M,24,1,CARRERA 42F CALLE 79,10.994006,-74.814466,CARRERA,42F,,,CALLE,79,,,
2022-12-16,Conductor,Herido,Choque,M,43,1,CARRERA 59 CALLE 84,11.010561,-74.811964,CARRERA,59,,,CALLE,84,,,
2022-12-17,Conductor,Herido,Choque,M,51,1,AVENIDA DEL RIO CALLE 72,11.01276,-74.785627,AVENIDA,,DEL RIO,,CALLE,72,,,
2022-12-17,Pasajero,Herido,Choque,F,9,1,AVENIDA DEL RIO CALLE 72,11.01276,-74.785627,AVENIDA,,DEL RIO,,CALLE,72,,,
2022-12-17,Pasajero,Herido,Choque,F,53,1,AVENIDA DEL RIO CALLE 72,11.01276,-74.785627,AVENIDA,,DEL RIO,,CALLE,72,,,
2022-12-17,Motociclista,Herido,Choque,M,25,1,CALLE 109D CARRERA 13C,10.970143,-74.836674,CALLE,109D,,,CARRERA,13C,,,
2022-12-17,Motociclista,Herido,Choque,F,41,1,CALLE 110 CARRERA 38,11.033264,-74.830955,CALLE,110,,,CARRERA,38,,,
2022-12-17,Acompañante,Herido,Choque,F,27,1,CALLE 38 CARRERA 21B,10.961514,-74.788338,CALLE,38,,,CARRERA,21B,,,
2022-12-17,Conductor,Herido,Choque,M,32,1,CALLE 67 CARRERA 41,10.98641,-74.802455,CALLE,67,,,CARRERA,41,,,
2022-12-17,Motociclista,Herido,Choque,M,16,1,CARRERA 13 CALLE 14,10.952965,-74.771882,CARRERA,13,,,CALLE,14,,,
2022-12-17,Acompañante,Herido,Choque,M,25,1,CARRERA 43 CALLE 114,10.990816,-74.80565,CARRERA,43,,,CALLE,114,,,
2022-12-17,Motociclista,Herido,Choque,M,18,1,CARRERA 43 CALLE 114,10.990816,-74.80565,CARRERA,43,,,CALLE,114,,,
2022-12-17,Acompañante,Herido,Choque,M,38,1,VIA 40 CALLE 51B,11.017053,-74.796117,VIA,40,,,CALLE,51B,,,
2022-12-17,Motociclista,Herido,Choque,M,36,1,VIA 40 CALLE 51B,11.017053,-74.796117,VIA,40,,,CALLE,51B,,,
2022-12-17,Pasajero,Herido,Incendio,M,26,1,AVENIDA CIRCUNVALAR CARRERA 4,10.940893,-74.778425,AVENIDA,,CIRCUNVALAR,,CARRERA,4,,,
2022-12-18,Peaton,Herido,Atropello,F,73,1,CALLE 85 CARRERA 24,10.965907,-74.826331,CALLE,85,,,CARRERA,24,,,
2022-12-18,Motociclista,Herido,Choque,M,21,1,CARRERA 51B CALLE 93,11.009446,-74.825062,CARRERA,51B,,,CALLE,93,,,
2022-12-18,Acompañante,Herido,Choque,F,26,1,CARRERA 47 CALLE 75,10.996854,-74.808483,CARRERA,47,,,CALLE,75,,,
2022-12-18,Acompañante,Herido,Choque,F,33,1,CARRERA 47 CALLE 75,10.996854,-74.808483,CARRERA,47,,,CALLE,75,,,
2022-12-18,Acompañante,Herido,Choque,M,34,1,CARRERA 47 CALLE 75,10.996854,-74.808483,CARRERA,47,,,CALLE,75,,,
2022-12-19,Ciclista,Herido,Choque,M,57,1,AVENIDA DEL RIO CALLE 72,11.01276,-74.785627,AVENIDA,,DEL RIO,,CALLE,72,,,
2022-12-19,Conductor,Herido,Choque,F,41,1,CALLE 45 CARRERA 44,10.984572,-74.785756,CALLE,45,,,CARRERA,44,,,
2022-12-19,Peaton,Herido,Choque,F,44,1,CALLE 45 CARRERA 44,10.984572,-74.785756,CALLE,45,,,CARRERA,44,,,
2022-12-19,Peaton,Herido,Choque,M,38,1,CALLE 45 CARRERA 44,10.984572,-74.785756,CALLE,45,,,CARRERA,44,,,
2022-12-19,Conductor,Herido,Choque,M,57,1,CALLE 77 CARRERA 30,11.009951,-74.799859,CALLE,77,,,CARRERA,30,,,
2022-12-19,Pasajero,Herido,Choque,F,26,1,CALLE 77 CARRERA 30,11.009951,-74.799859,CALLE,77,,,CARRERA,30,,,
2022-12-19,Pasajero,Herido,Choque,F,38,1,CALLE 77 CARRERA 30,11.009951,-74.799859,CALLE,77,,,CARRERA,30,,,
2022-12-19,Motociclista,Herido,Choque,M,29,1,CARRERA 15D CALLE 73B,10.965921,-74.817012,CARRERA,15D,,,CALLE,73B,,,
2022-12-19,Motociclista,Herido,Choque,M,31,1,CARRERA 42H CALLE 79B,10.995042,-74.81505,CARRERA,42H,,,CALLE,79B,,,
2022-12-19,Acompañante,Herido,Choque,M,41,1,CARRERA 46 CALLE 54,10.989039,-74.791088,CARRERA,46,,,CALLE,54,,,
2022-12-19,Conductor,Herido,Choque,M,33,1,CARRERA 46 CALLE 54,10.989039,-74.791088,CARRERA,46,,,CALLE,54,,,
2022-12-19,Motociclista,Herido,Choque,M,45,1,CARRERA 46 CALLE 54,10.989039,-74.791088,CARRERA,46,,,CALLE,54,,,
2022-12-19,Motociclista,Herido,Choque,M,38,1,CARRERA 49C CALLE 99,11.008974,-74.832039,CARRERA,49C,,,CALLE,99,,,
2022-12-20,Peaton,Herido,Atropello,F,9,1,CARRERA 13 CALLE 71B,10.907485,-74.794984,CARRERA,13,,,CALLE,71B,,,
2022-12-20,Motociclista,Herido,Choque,M,31,1,CALLE 40 CARRERA 33,10.973612,-74.784425,CALLE,40,,,CARRERA,33,,,
2022-12-20,Acompañante,Herido,Choque,F,23,1,CARRERA 50 CALLE 45,10.98969,-74.784052,CARRERA,50,,,CALLE,45,,,
2022-12-20,Conductor,Herido,Choque,F,25,1,CARRERA 50 CALLE 45,10.98969,-74.784052,CARRERA,50,,,CALLE,45,,,
2022-12-20,Conductor,Herido,Choque,M,63,1,CARRERA 50 CALLE 45,10.98969,-74.784052,CARRERA,50,,,CALLE,45,,,
2022-12-20,Motociclista,Herido,Choque,M,25,1,CARRERA 50 CALLE 45,10.98969,-74.784052,CARRERA,50,,,CALLE,45,,,
2022-12-20,Motociclista,Herido,Choque,M,45,1,CARRERA 59 CALLE 94,11.016193,-74.820115,CARRERA,59,,,CALLE,94,,,
2022-12-21,Conductor,Herido,Choque,M,73,1,CALLE 15 CARRERA 38,10.959711,-74.773697,CALLE,15,,,CARRERA,38,,,
2022-12-21,Motociclista,Herido,Choque,M,31,1,CALLE 15 CARRERA 38,10.959711,-74.773697,CALLE,15,,,CARRERA,38,,,
2022-12-21,Motociclista,Herido,Choque,M,17,1,CALLE 81 CARRERA 25A,11.014108,-74.8075,CALLE,81,,,CARRERA,25A,,,
2022-12-21,Pasajero,Herido,Choque,M,26,1,CALLE 81 CARRERA 25A,11.014108,-74.8075,CALLE,81,,,CARRERA,25A,,,
2022-12-22,Acompañante,Herido,Choque,F,55,1,CALLE 17 CARRERA 17B,10.95604,-74.774154,CALLE,17,,,CARRERA,17B,,,
2022-12-22,Pasajero,Herido,Choque,M,35,1,CALLE 19 CARRERA 4,10.940893,-74.778425,CALLE,19,,,CARRERA,4,,,
2022-12-22,Acompañante,Herido,Choque,M,26,1,CALLE 54 CARRERA 10B,10.954462,-74.806309,CALLE,54,,,CARRERA,10B,,,
2022-12-22,Motociclista,Herido,Choque,M,27,1,CALLE 54 CARRERA 10B,10.954462,-74.806309,CALLE,54,,,CARRERA,10B,,,
2022-12-22,Conductor,Herido,Choque,F,32,1,CALLE 94 CARRERA 59,11.016193,-74.820115,CALLE,94,,,CARRERA,59,,,
2022-12-22,Peaton,Herido,Choque,M,25,1,CARRERA 41 CALLE 63,10.985167,-74.798825,CARRERA,41,,,CALLE,63,,,
2022-12-23,Motociclista,Herido,Choque,F,30,1,CALLE 84B CARRERA 39,10.984352,-74.834055,CALLE,84B,,,CARRERA,39,,,
2022-12-23,Conductor,Herido,Choque,M,29,1,CARRERA 67B CALLE 48,11.001183,-74.786123,CARRERA,67B,,,CALLE,48,,,
2022-12-23,Motociclista,Herido,Choque,M,27,1,CARRERA 13 CALLE 11,11.029801,-74.864191,CARRERA,13,,,CALLE,11,,,
2022-12-23,Acompañante,Herido,Choque,M,69,1,CARRERA 27 CALLE 50,10.971165,-74.793916,CARRERA,27,,,CALLE,50,,,
2022-12-23,Motociclista,Herido,Choque,M,28,1,CARRERA 27 CALLE 50,10.971165,-74.793916,CARRERA,27,,,CALLE,50,,,
2022-12-24,Motociclista,Herido,Choque,F,30,1,AVENIDA CIRCUNVALAR CARRERA 14,10.968694,-74.834245,AVENIDA,,CIRCUNVALAR,,CARRERA,14,,,
2022-12-24,Motociclista,Herido,Choque,M,33,1,CALLE 30 CARRERA 11,10.948205,-74.785219,CALLE,30,,,CARRERA,11,,,
2022-12-24,Conductor,Herido,Choque,M,40,1,CALLE 54 CARRERA 14,10.957464,-74.802185,CALLE,54,,,CARRERA,14,,,
2022-12-24,Pasajero,Herido,Choque,M,38,1,CALLE 54 CARRERA 14,10.957464,-74.802185,CALLE,54,,,CARRERA,14,,,
2022-12-24,Motociclista,Herido,Choque,M,32,1,CALLE 72 CARRERA 53,10.998316,-74.802496,CALLE,72,,,CARRERA,53,,,
2022-12-24,Motociclista,Herido,Choque,M,56,1,CALLE 76 CARRERA 58,11.005645,-74.80177,CALLE,76,,,CARRERA,58,,,
2022-12-24,Acompañante,Herido,Choque,F,24,1,CALLE 93 CARRERA 49C,11.006749,-74.826201,CALLE,93,,,CARRERA,49C,,,
2022-12-24,Motociclista,Herido,Choque,M,22,1,CALLE 93 CARRERA 49C,11.006749,-74.826201,CALLE,93,,,CARRERA,49C,,,
2022-12-24,Conductor,Herido,Choque,M,25,1,CALLE 94 CARRERA 64B,11.017853,-74.818658,CALLE,94,,,CARRERA,64B,,,
2022-12-24,Acompañante,Herido,Choque,F,18,1,CALLE 98 CARRERA 52,11.0121,-74.82782,CALLE,98,,,CARRERA,52,,,
2022-12-24,Motociclista,Herido,Choque,M,22,1,CALLE 98 CARRERA 52,11.0121,-74.82782,CALLE,98,,,CARRERA,52,,,
2022-12-24,Acompañante,Herido,Choque,F,23,1,CARRERA 23 CALLE 37,10.963431,-74.786643,CARRERA,23,,,CALLE,37,,,
2022-12-25,Motociclista,Herido,Atropello,F,24,1,CALLE 110 CARRERA 6L,10.948826,-74.833686,CALLE,110,,,CARRERA,6L,,,
2022-12-25,Peaton,Herido,Atropello,M,26,1,CALLE 110 CARRERA 6L,10.948826,-74.833686,CALLE,110,,,CARRERA,6L,,,
2022-12-25,Peaton,Herido,Atropello,F,24,1,CALLE 76 CARRERA 6F,10.948351,-74.821796,CALLE,76,,,CARRERA,6F,,,
2022-12-25,Ciclista,Herido,Choque,M,70,1,CARRERA 15 CALLE 24,10.953012,-74.778617,CARRERA,15,,,CALLE,24,,,
2022-12-25,Acompañante,Herido,Choque,F,31,1,CARRERA 50 CALLE 68,10.995078,-74.799774,CARRERA,50,,,CALLE,68,,,
2022-12-25,Motociclista,Herido,Choque,M,52,1,CARRERA 50 CALLE 68,10.995078,-74.799774,CARRERA,50,,,CALLE,68,,,
2022-12-26,Peaton,Herido,Atropello,F,25,1,CARRERA 47 CALLE 70,10.993847,-74.803054,CARRERA,47,,,CALLE,70,,,
2022-12-26,Motociclista,Herido,Choque,M,44,1,AVENIDA CIRCUNVALAR CALLE 45,10.928659,-74.786152,AVENIDA,,CIRCUNVALAR,,CALLE,45,,,
2022-12-26,Motociclista,Herido,Choque,M,21,1,CALLE 65 CARRERA 27,10.976246,-74.806176,CALLE,65,,,CARRERA,27,,,
2022-12-26,Motociclista,Herido,Choque,M,19,1,CARRERA 23C CALLE 72,10.972294,-74.81216,CARRERA,23C,,,CALLE,72,,,
2022-12-26,Pasajero,Herido,Choque,M,22,1,CARRERA 23C CALLE 72,10.972294,-74.81216,CARRERA,23C,,,CALLE,72,,,
2022-12-27,Pasajero,Herido,Choque,M,54,1,CARRERA 38 CALLE 50,10.980676,-74.790307,CARRERA,38,,,CALLE,50,,,
2022-12-27,Pasajero,Herido,Choque,M,82,1,CARRERA 38 CALLE 50,10.980676,-74.790307,CARRERA,38,,,CALLE,50,,,
2022-12-27,Pasajero,Herido,Choque,M,84,1,CARRERA 38 CALLE 50,10.980676,-74.790307,CARRERA,38,,,CALLE,50,,,
2022-12-27,Acompañante,Herido,Choque,F,64,1,CARRERA 43 CALLE 98,11.003051,-74.833005,CARRERA,43,,,CALLE,98,,,
2022-12-27,Acompañante,Herido,Choque,F,71,1,CARRERA 43 CALLE 98,11.003051,-74.833005,CARRERA,43,,,CALLE,98,,,
2022-12-28,Peaton,Herido,Atropello,M,36,1,CALLE 10 CARRERA 44,10.982619,-74.775124,CALLE,10,,,CARRERA,44,,,
2022-12-28,Acompañante,Herido,Choque,F,26,1,CALLE 45 CARRERA 52,10.991414,-74.78332,CALLE,45,,,CARRERA,52,,,
2022-12-28,Acompañante,Herido,Choque,F,56,1,CALLE 45 CARRERA 52,10.991414,-74.78332,CALLE,45,,,CARRERA,52,,,
2022-12-28,Conductor,Herido,Choque,M,42,1,CALLE 53D CARRERA 14,10.959095,-74.804498,CALLE,53D,,,CARRERA,14,,,
2022-12-28,Acompañante,Herido,Choque,F,26,1,CALLE 75 CARRERA 6D,11.002904,-74.802442,CALLE,75,,,CARRERA,6D,,,
2022-12-28,Motociclista,Herido,Choque,M,22,1,CALLE 75 CARRERA 6D,11.002904,-74.802442,CALLE,75,,,CARRERA,6D,,,
2022-12-28,Motociclista,Herido,Choque,M,24,1,CARRERA 30 CALLE 37,10.970164,-74.783724,CARRERA,30,,,CALLE,37,,,
2022-12-29,Conductor,Herido,Choque,M,46,1,CALLE 110 CARRERA 26,10.971627,-74.837145,CALLE,110,,,CARRERA,26,,,
2022-12-29,Motociclista,Herido,Choque,M,24,1,CALLE 30 CARRERA 45,10.983548,-74.77589,CALLE,30,,,CARRERA,45,,,
2022-12-29,Ciclista,Herido,Choque,M,64,1,CARRERA 44 CALLE 64,10.988926,-74.799117,CARRERA,44,,,CALLE,64,,,
2022-12-29,Motociclista,Herido,Choque,M,26,1,CARRERA 46 CALLE 95,11.005374,-74.828365,CARRERA,46,,,CALLE,95,,,
2022-12-29,Pasajero,Herido,Choque,M,35,1,CARRERA 52 CALLE 80,11.004698,-74.812138,CARRERA,52,,,CALLE,80,,,
2022-12-30,Peaton,Herido,Atropello,M,31,1,CALLE 33 CARRERA 43,10.981134,-74.777524,CALLE,33,,,CARRERA,43,,,
2022-12-30,Motociclista,Herido,Atropello,M,47,1,CARRERA 6 CALLE 55C,10.950096,-74.811411,CARRERA,6,,,CALLE,55C,,,
2022-12-30,Peaton,Herido,Atropello,M,77,1,CARRERA 6 CALLE 55C,10.950096,-74.811411,CARRERA,6,,,CALLE,55C,,,
2022-12-30,Conductor,Herido,Choque,M,31,1,CALLE 110 CARRERA 32,11.033264,-74.830955,CALLE,110,,,CARRERA,32,,,
2022-12-30,Motociclista,Herido,Choque,M,29,1,CALLE 110 CARRERA 32,11.033264,-74.830955,CALLE,110,,,CARRERA,32,,,
2022-12-30,Motociclista,Herido,Choque,M,22,1,CALLE 94 CARRERA 2B,10.936874,-74.826962,CALLE,94,,,CARRERA,2B,,,
2022-12-31,Pasajero,Herido,Caida Ocupante,M,8,1,CARRERA 38B CALLE 110,10.984272,-74.836093,CARRERA,38B,,,CALLE,110,,,
2022-12-31,Acompañante,Herido,Choque,F,22,1,CARRERA 45 CALLE 82,10.99988,-74.817079,CARRERA,45,,,CALLE,82,,,
2022-12-31,Conductor,Herido,Choque,F,40,1,CARRERA 45 CALLE 82,10.99988,-74.817079,CARRERA,45,,,CALLE,82,,,
2023-01-01,Motociclista,Herido,Choque,F,25,1,CALLE 17 CARRERA 7B,10.946704,-74.772741,CALLE,17,,,CARRERA,7B,,,
2023-01-01,Motociclista,Herido,Choque,M,22,1,CALLE 76 CARRERA 8,10.952237,-74.821733,CALLE,76,,,CARRERA,8,,,
2023-01-02,Motociclista,Herido,Atropello,M,27,1,CALLE 110 CARRERA 34,10.979276,-74.836152,CALLE,110,,,CARRERA,34,,,
2023-01-02,Peaton,Herido,Atropello,M,72,1,CALLE 110 CARRERA 34,10.979276,-74.836152,CALLE,110,,,CARRERA,34,,,
2023-01-02,Acompañante,Herido,Choque,F,25,1,CALLE 21 CARRERA 23,10.960871,-74.777198,CALLE,21,,,CARRERA,23,,,
2023-01-02,Motociclista,Herido,Choque,M,22,1,CALLE 21 CARRERA 23,10.960871,-74.777198,CALLE,21,,,CARRERA,23,,,
2023-01-02,Motociclista,Herido,Choque,M,26,1,CALLE 21 CARRERA 23,10.960871,-74.777198,CALLE,21,,,CARRERA,23,,,
2023-01-02,Pasajero,Herido,Choque,M,34,1,CALLE 21 CARRERA 23,10.960871,-74.777198,CALLE,21,,,CARRERA,23,,,
2023-01-02,Ciclista,Herido,Choque,M,22,1,CALLE 32 CARRERA 42,10.979902,-74.776717,CALLE,32,,,CARRERA,42,,,
2023-01-02,Motociclista,Herido,Choque,M,21,1,CALLE 51B CARRERA 5,10.942528,-74.807107,CALLE,51B,,,CARRERA,5,,,
2023-01-02,Motociclista,Herido,Choque,M,27,1,CALLE 51B CARRERA 5,10.942528,-74.807107,CALLE,51B,,,CARRERA,5,,,
2023-01-02,Motociclista,Herido,Choque,M,23,1,CALLE 51B CARRERA 3D,10.939472,-74.809132,CALLE,51B,,,CARRERA,3D,,,
2023-01-03,Motociclista,Herido,Choque,M,33,1,CALLE 113 CARRERA 26,10.974476,-74.839849,CALLE,113,,,CARRERA,26,,,
2023-01-03,Acompañante,Herido,Choque,F,39,1,CALLE 57 CARRERA 37,10.981597,-74.796874,CALLE,57,,,CARRERA,37,,,
2023-01-03,Motociclista,Herido,Choque,M,24,1,CALLE 57 CARRERA 37,10.981597,-74.796874,CALLE,57,,,CARRERA,37,,,
2023-01-04,Acompañante,Herido,Choque,F,14,1,AVENIDA CIRCUNVALAR CARRERA 30,10.977414,-74.83611,AVENIDA,,CIRCUNVALAR,,CARRERA,30,,,
2023-01-04,Motociclista,Herido,Choque,M,20,1,AVENIDA CIRCUNVALAR CARRERA 30,10.977414,-74.83611,AVENIDA,,CIRCUNVALAR,,CARRERA,30,,,
2023-01-04,Acompañante,Herido,Choque,M,59,1,CALLE 53D CARRERA 20,10.965823,-74.801613,CALLE,53D,,,CARRERA,20,,,
2023-01-04,Motociclista,Herido,Choque,M,61,1,CALLE 53D CARRERA 20,10.965823,-74.801613,CALLE,53D,,,CARRERA,20,,,
2023-01-04,Motociclista,Herido,Choque,M,28,1,CARRERA 15 SUR CALLE 104,10.922826,-74.805247,CARRERA,15,,SUR,CALLE,104,,,
2023-01-04,Motociclista,Herido,Choque,M,22,1,CARRERA 26 CALLE 113,10.974476,-74.839849,CARRERA,26,,,CALLE,113,,,
2023-01-04,Motociclista,Herido,Choque,M,28,1,CARRERA 46 CALLE 110,11.033264,-74.830955,CARRERA,46,,,CALLE,110,,,
2023-01-04,Motociclista,Herido,Choque,M,39,1,CARRERA 56 CALLE 72,11.0001,-74.800026,CARRERA,56,,,CALLE,72,,,
2023-01-05,Motociclista,Herido,Choque,M,49,1,CALLE 75 CARRERA 60,11.005312,-74.799097,CALLE,75,,,CARRERA,60,,,
2023-01-06,Motociclista,Herido,Choque,M,28,1,AVENIDA CIRCUNVALAR CALLE 77,10.925452,-74.822141,AVENIDA,,CIRCUNVALAR,,CALLE,77,,,
2023-01-06,Ciclista,Herido,Choque,M,51,1,CALLE 85 CARRERA 46,11.002216,-74.821114,CALLE,85,,,CARRERA,46,,,
2023-01-06,Conductor,Herido,Choque,M,60,1,CALLE 85 CARRERA 46,11.002216,-74.821114,CALLE,85,,,CARRERA,46,,,
2023-01-07,Motociclista,Herido,Choque,M,34,1,CARRERA 13 CALLE 108,10.967109,-74.836047,CARRERA,13,,,CALLE,108,,,
2023-01-07,Acompañante,Herido,Choque,M,21,1,CARRERA 38 CALLE 127,,,CARRERA,38,,,CALLE,127,,,
2023-01-07,Motociclista,Herido,Choque,M,21,1,CARRERA 38 CALLE 127,,,CARRERA,38,,,CALLE,127,,,
2023-01-07,Motociclista,Herido,Choque,M,34,1,CARRERA 8 CALLE 45,10.946184,-74.799829,CARRERA,8,,,CALLE,45,,,
2023-01-07,Motociclista,Herido,Choque,M,34,1,CARRERA 8 CALLE 45,10.946184,-74.799829,CARRERA,8,,,CALLE,45,,,
2023-01-08,Peaton,Herido,Atropello,M,38,1,CALLE 17 CARRERA 32,10.969045,-74.774487,CALLE,17,,,CARRERA,32,,,
2023-01-08,Conductor,Herido,Choque,M,46,1,CALLE 69 CARRERA 49,10.994842,-74.801315,CALLE,69,,,CARRERA,49,,,
2023-01-08,Acompañante,Herido,Choque,F,26,1,CARRERA 58 CALLE 96,11.016255,-74.822412,CARRERA,58,,,CALLE,96,,,
2023-01-09,Peaton,Herido,Atropello,M,59,1,CALLE 30 CARRERA 41,10.978488,-74.77599,CALLE,30,,,CARRERA,41,,,
2023-01-09,Peaton,Herido,Atropello,M,48,1,CARRERA 51B CALLE 87,11.007394,-74.820702,CARRERA,51B,,,CALLE,87,,,
2023-01-09,Acompañante,Herido,Choque,F,21,1,CALLE 94 CARRERA 58,11.015603,-74.820657,CALLE,94,,,CARRERA,58,,,
2023-01-09,Motociclista,Herido,Choque,M,26,1,CALLE 94 CARRERA 58,11.015603,-74.820657,CALLE,94,,,CARRERA,58,,,
2023-01-09,Motociclista,Herido,Choque,M,24,1,CARRERA 38 CALLE 81,10.985622,-74.822086,CARRERA,38,,,CALLE,81,,,
2023-01-10,Acompañante,Herido,Choque,F,32,1,CALLE 61 CARRERA 41,10.984674,-74.798105,CALLE,61,,,CARRERA,41,,,
2023-01-10,Motociclista,Herido,Choque,M,64,1,CALLE 61 CARRERA 41,10.984674,-74.798105,CALLE,61,,,CARRERA,41,,,
2023-01-10,Pasajero,Herido,Choque,F,34,4,CALLE 72 CARRERA 41B,10.990059,-74.807993,CALLE,72,,,CARRERA,41B,,,
2023-01-10,Pasajero,Herido,Choque,F,63,1,CALLE 72 CARRERA 41B,10.990059,-74.807993,CALLE,72,,,CARRERA,41B,,,
2023-01-10,Pasajero,Herido,Choque,M,34,2,CALLE 72 CARRERA 41B,10.990059,-74.807993,CALLE,72,,,CARRERA,41B,,,
2023-01-10,Acompañante,Herido,Choque,F,23,1,CARRERA 23 CALLE 61,10.969957,-74.803601,CARRERA,23,,,CALLE,61,,,
2023-01-10,Motociclista,Herido,Choque,M,23,1,CARRERA 23 CALLE 61,10.969957,-74.803601,CARRERA,23,,,CALLE,61,,,
2023-01-10,Conductor,Herido,Choque,M,32,1,CARRERA 47 CALLE 80,10.999873,-74.813856,CARRERA,47,,,CALLE,80,,,
2023-01-10,Motociclista,Herido,Choque,M,27,1,CARRERA 47 CALLE 80,10.999873,-74.813856,CARRERA,47,,,CALLE,80,,,
2023-01-10,Motociclista,Herido,Choque,M,39,1,CARRERA 9G CALLE 131,10.9588,-74.855549,CARRERA,9G,,,CALLE,131,,,
2023-01-11,Motociclista,Herido,Choque,M,40,1,CALLE 100 CARRERA 23A,10.971509,-74.831812,CALLE,100,,,CARRERA,23A,,,
2023-01-11,Motociclista,Herido,Choque,M,25,1,CALLE 31 CARRERA 21,10.959426,-74.78612,CALLE,31,,,CARRERA,21,,,
2023-01-11,Acompañante,Herido,Choque,F,57,1,CALLE 82 CARRERA 45,10.99988,-74.817079,CALLE,82,,,CARRERA,45,,,
2023-01-11,Motociclista,Herido,Choque,F,41,1,CALLE 82 CARRERA 45,10.99988,-74.817079,CALLE,82,,,CARRERA,45,,,
2023-01-11,Motociclista,Herido,Choque,M,36,1,CARRERA 27 CALLE 64,10.976013,-74.805493,CARRERA,27,,,CALLE,64,,,
2023-01-11,Acompañante,Herido,Choque,M,16,1,CARRERA 81 CALLE 82,11.02365,-74.802459,CARRERA,81,,,CALLE,82,,,
2023-01-11,Motociclista,Herido,Choque,M,23,1,CARRERA 81 CALLE 82,11.02365,-74.802459,CARRERA,81,,,CALLE,82,,,
2023-01-12,Motociclista,Herido,Choque,M,44,1,AVENIDA CIRCUNVALAR CALLE 51B,10.922683,-74.814632,AVENIDA,,CIRCUNVALAR,,CALLE,51B,,,
2023-01-12,Motociclista,Herido,Choque,M,44,1,AVENIDA CIRCUNVALAR CALLE 51B,10.922683,-74.814632,AVENIDA,,CIRCUNVALAR,,CALLE,51B,,,
2023-01-12,Pasajero,Herido,Choque,F,14,1,CALLE 85 CARRERA 43B,11.000037,-74.821916,CALLE,85,,,CARRERA,43B,,,
2023-01-12,Pasajero,Herido,Choque,F,19,1,CALLE 85 CARRERA 43B,11.000037,-74.821916,CALLE,85,,,CARRERA,43B,,,
2023-01-12,Motociclista,Herido,Choque,M,34,1,CALLE 91 CARRERA 59B,11.015294,-74.817906,CALLE,91,,,CARRERA,59B,,,
2023-01-12,Acompañante,Herido,Choque,M,34,1,CARRERA 53 CALLE 110,11.008842,-74.818203,CARRERA,53,,,CALLE,110,,,
2023-01-12,Motociclista,Herido,Choque,M,27,1,CARRERA 53 CALLE 110,11.008842,-74.818203,CARRERA,53,,,CALLE,110,,,
2023-01-12,Motociclista,Herido,Choque,M,38,1,CARRERA 53 CALLE 110,11.008842,-74.818203,CARRERA,53,,,CALLE,110,,,
